ensembl_id,start,end,length,id
ENSRNOG00000059223,123286471,123286813,343,29813
ENSRNOG00000059224,13212324,13298347,86024,29814
ENSRNOG00000059225,50802053,50812305,10253,29815
ENSRNOG00000059226,282379334,282379462,129,29816
ENSRNOG00000059227,159403501,159425629,22129,29817
ENSRNOG00000059228,118496222,118496320,99,29818
ENSRNOG00000059229,43853833,43854765,933,29819
ENSRNOG00000059230,98748917,98749023,107,29820
ENSRNOG00000059231,91101161,91101221,61,29821
ENSRNOG00000059232,67778547,67778648,102,29822
ENSRNOG00000059233,137453712,137467626,13915,29823
ENSRNOG00000059234,43392095,43392365,271,29824
ENSRNOG00000059235,75318844,75408608,89765,29825
ENSRNOG00000059236,73798371,73798477,107,29826
ENSRNOG00000059237,121946495,121972055,25561,29827
ENSRNOG00000059238,87797725,87798227,503,29828
ENSRNOG00000059239,144625583,144625709,127,29829
ENSRNOG00000059240,104501014,104511234,10221,29830
ENSRNOG00000059241,205444389,205444532,144,29831
ENSRNOG00000059242,7096297,7096425,129,29832
ENSRNOG00000059243,21373213,21381013,7801,29833
ENSRNOG00000059244,62999666,63002650,2985,29834
ENSRNOG00000059245,102477036,102512505,35470,29835
ENSRNOG00000059246,5417389,5424514,7126,29836
ENSRNOG00000059247,75582317,75583246,930,29837
ENSRNOG00000059248,258783091,258784044,954,29838
ENSRNOG00000059249,15608866,15608977,112,29839
ENSRNOG00000059250,67137569,67137638,70,29840
ENSRNOG00000059251,24571240,24604400,33161,29841
ENSRNOG00000059252,55772421,55777941,5521,29842
ENSRNOG00000059253,135651474,135651594,121,29843
ENSRNOG00000059254,146981261,146988010,6750,29844
ENSRNOG00000059255,45357179,45357393,215,29845
ENSRNOG00000059256,34483415,34483521,107,29846
ENSRNOG00000059257,137997805,137997940,136,29847
ENSRNOG00000059258,71501948,71504175,2228,29848
ENSRNOG00000059259,26703743,26709916,6174,29849
ENSRNOG00000059260,111837698,111873974,36277,29850
ENSRNOG00000059261,55375767,55380487,4721,29851
ENSRNOG00000059262,16454743,16473307,18565,29852
ENSRNOG00000059263,74749022,74749960,939,29853
ENSRNOG00000059264,32413500,32413606,107,29854
ENSRNOG00000059265,120547834,120547916,83,29855
ENSRNOG00000059266,80190219,80191618,1400,29856
ENSRNOG00000059267,95456342,95456545,204,29857
ENSRNOG00000059268,3329677,3344286,14610,29858
ENSRNOG00000059269,23381757,23382263,507,29859
ENSRNOG00000059270,76363797,76364091,295,29860
ENSRNOG00000059271,104454,109989,5536,29861
ENSRNOG00000059272,136057592,136057707,116,29862
ENSRNOG00000059273,189735772,189735878,107,29863
ENSRNOG00000059274,107387613,107388182,570,29864
ENSRNOG00000059275,5855309,5855436,128,29865
ENSRNOG00000059276,82254453,82298404,43952,29866
ENSRNOG00000059277,133795080,133795160,81,29867
ENSRNOG00000059278,56195186,56218051,22866,29868
ENSRNOG00000059279,37255432,37277317,21886,29869
ENSRNOG00000059280,136071225,136071340,116,29870
ENSRNOG00000059281,78579366,78579480,115,29871
ENSRNOG00000059282,27589957,27590931,975,29872
ENSRNOG00000059283,21782929,21783202,274,29873
ENSRNOG00000059284,69508871,69510153,1283,29874
ENSRNOG00000059285,23935835,23935996,162,29875
ENSRNOG00000059286,23782288,23782429,142,29876
ENSRNOG00000059287,151754342,151754464,123,29877
ENSRNOG00000059288,20051988,20052243,256,29878
ENSRNOG00000059289,34418212,34418352,141,29879
ENSRNOG00000059290,186951547,186951673,127,29880
ENSRNOG00000059291,22830718,22830880,163,29881
ENSRNOG00000059292,77378657,77399169,20513,29882
ENSRNOG00000059293,90711136,90725775,14640,29883
ENSRNOG00000059294,46027917,46028253,337,29884
ENSRNOG00000059295,27473748,27512287,38540,29885
ENSRNOG00000059296,61495949,61507586,11638,29886
ENSRNOG00000059297,39144972,39147702,2731,29887
ENSRNOG00000059298,85236646,85236721,76,29888
ENSRNOG00000059299,33220387,33231403,11017,29889
ENSRNOG00000059300,45963425,45963550,126,29890
ENSRNOG00000059301,137104850,137105120,271,29891
ENSRNOG00000059302,102919226,102919567,342,29892
ENSRNOG00000059303,217039755,217066751,26997,29893
ENSRNOG00000059304,92476055,92476199,145,29894
ENSRNOG00000059305,80863405,80863527,123,29895
ENSRNOG00000059306,177560728,177561030,303,29896
ENSRNOG00000059307,145884765,145884880,116,29897
ENSRNOG00000059308,45733655,45734034,380,29898
ENSRNOG00000059309,116980361,116980435,75,29899
ENSRNOG00000059310,37865411,37865508,98,29900
ENSRNOG00000059311,130961803,130965743,3941,29901
ENSRNOG00000059312,24692,31220,6529,29902
ENSRNOG00000059313,172813394,172814338,945,29903
ENSRNOG00000059314,239058041,239067584,9544,29904
ENSRNOG00000059315,133632829,133642603,9775,29905
ENSRNOG00000059316,48411212,48413366,2155,29906
ENSRNOG00000059317,117286838,117286942,105,29907
ENSRNOG00000059318,22715570,22715753,184,29908
ENSRNOG00000059319,52954184,52954928,745,29909
ENSRNOG00000059320,143424973,143425077,105,29910
ENSRNOG00000059321,42477177,42477256,80,29911
ENSRNOG00000059322,546760,576746,29987,29912
ENSRNOG00000059323,188590195,188590307,113,29913
ENSRNOG00000059324,95883543,95883667,125,29914
ENSRNOG00000059325,135931599,135931730,132,29915
ENSRNOG00000059326,98412263,98469799,57537,29916
ENSRNOG00000059327,116758148,116758225,78,29917
ENSRNOG00000059328,44947494,44948432,939,29918
ENSRNOG00000059329,135581305,135581468,164,29919
ENSRNOG00000059330,147422779,147435897,13119,29920
ENSRNOG00000059331,170075617,170081138,5522,29921
ENSRNOG00000059332,112101883,112101989,107,29922
ENSRNOG00000059333,105282135,105285104,2970,29923
ENSRNOG00000059334,93647310,93667395,20086,29924
ENSRNOG00000059335,104838244,104842093,3850,29925
ENSRNOG00000059336,141967355,141967461,107,29926
ENSRNOG00000059337,103637469,103638407,939,29927
ENSRNOG00000059338,60282326,60283912,1587,29928
ENSRNOG00000059339,13869808,13869944,137,29929
ENSRNOG00000059340,126252503,126260838,8336,29930
ENSRNOG00000059341,6165148,6166083,936,29931
ENSRNOG00000059342,45726193,45727146,954,29932
ENSRNOG00000059343,101306663,101318995,12333,29933
ENSRNOG00000059344,41543696,41566847,23152,29934
ENSRNOG00000059345,18018349,18043912,25564,29935
ENSRNOG00000059346,2381982,2382114,133,29936
ENSRNOG00000059347,42186612,42188289,1678,29937
ENSRNOG00000059348,2544,17223,14680,29938
ENSRNOG00000059349,72157129,72157235,107,29939
ENSRNOG00000059350,41171486,41212072,40587,29940
ENSRNOG00000059351,78339660,78340671,1012,29941
ENSRNOG00000059352,96863891,96864630,740,29942
ENSRNOG00000059353,33982147,33982428,282,29943
ENSRNOG00000059354,170631620,170631931,312,29944
ENSRNOG00000059355,16254092,16254198,107,29945
ENSRNOG00000059356,5851681,5852605,925,29946
ENSRNOG00000059357,20567882,20568170,289,29947
ENSRNOG00000059358,65279776,65279902,127,29948
ENSRNOG00000059359,42968983,42969111,129,29949
ENSRNOG00000059360,25065696,25065856,161,29950
ENSRNOG00000059361,69009522,69022650,13129,29951
ENSRNOG00000059362,39063998,39077722,13725,29952
ENSRNOG00000059363,105536237,105537455,1219,29953
ENSRNOG00000059364,79444877,79444980,104,29954
ENSRNOG00000059365,132913802,132918408,4607,29955
ENSRNOG00000059366,5318850,5319860,1011,29956
ENSRNOG00000059367,198524137,198524300,164,29957
ENSRNOG00000059368,14110647,14110740,94,29958
ENSRNOG00000059369,160679301,160680323,1023,29959
ENSRNOG00000059370,124125273,124125397,125,29960
ENSRNOG00000059371,96033832,96033891,60,29961
ENSRNOG00000059372,7654682,7659993,5312,29962
ENSRNOG00000059373,155088317,155092827,4511,29963
ENSRNOG00000059374,447176,511926,64751,29964
ENSRNOG00000059375,9499002,9502005,3004,29965
ENSRNOG00000059376,77667099,77670498,3400,29966
ENSRNOG00000059377,102153927,102164484,10558,29967
ENSRNOG00000059378,80687382,80691728,4347,29968
ENSRNOG00000059379,65072995,65074684,1690,29969
ENSRNOG00000059380,100912284,100913820,1537,29970
ENSRNOG00000059381,32211115,32263899,52785,29971
ENSRNOG00000059382,44737950,44738330,381,29972
ENSRNOG00000059383,19108652,19109170,519,29973
ENSRNOG00000059384,76473070,76475543,2474,29974
ENSRNOG00000059385,45575068,45575938,871,29975
ENSRNOG00000059386,91820342,91832058,11717,29976
ENSRNOG00000059387,35920553,35926073,5521,29977
ENSRNOG00000059388,132197006,132197136,131,29978
ENSRNOG00000059389,128749156,128749430,275,29979
ENSRNOG00000059390,118187685,118213079,25395,29980
ENSRNOG00000059391,65729095,65731532,2438,29981
ENSRNOG00000059392,44489679,44501444,11766,29982
ENSRNOG00000059393,13582340,13582424,85,29983
ENSRNOG00000059394,46686984,46687136,153,29984
ENSRNOG00000059395,1673,1775,103,29985
ENSRNOG00000059396,17244467,17244743,277,29986
ENSRNOG00000059397,20467406,20467510,105,29987
ENSRNOG00000059398,4629433,4629761,329,29988
ENSRNOG00000059399,19660002,19660129,128,29989
ENSRNOG00000059400,84654725,84655841,1117,29990
ENSRNOG00000059401,108340240,108372862,32623,29991
ENSRNOG00000059402,43348958,43363335,14378,29992
ENSRNOG00000059403,12111626,12113489,1864,29993
ENSRNOG00000059404,14088994,14089127,134,29994
ENSRNOG00000059405,68687402,68687510,109,29995
ENSRNOG00000059406,72742210,72744303,2094,29996
ENSRNOG00000059407,217476725,217476855,131,29997
ENSRNOG00000059408,101023106,101046208,23103,29998
ENSRNOG00000059409,100876842,100876975,134,29999
ENSRNOG00000059410,74256089,74256214,126,30000
ENSRNOG00000059411,152889573,152889651,79,30001
ENSRNOG00000059412,123806918,123808049,1132,30002
ENSRNOG00000059413,28690750,28690856,107,30003
ENSRNOG00000059414,6000133,6000214,82,30004
ENSRNOG00000059415,22655999,22678253,22255,30005
ENSRNOG00000059416,35962205,35965789,3585,30006
ENSRNOG00000059417,192283152,192288568,5417,30007
ENSRNOG00000059418,76917717,76918646,930,30008
ENSRNOG00000059419,23771510,23771592,83,30009
ENSRNOG00000059420,279938505,279938590,86,30010
ENSRNOG00000059421,125192412,125204685,12274,30011
ENSRNOG00000059422,154847869,154847994,126,30012
ENSRNOG00000059423,110500023,110500149,127,30013
ENSRNOG00000059424,53088994,53090119,1126,30014
ENSRNOG00000059425,198235234,198235340,107,30015
ENSRNOG00000059426,7410,8348,939,30016
ENSRNOG00000059427,158963642,158978248,14607,30017
ENSRNOG00000059428,166870011,166872154,2144,30018
ENSRNOG00000059429,18419410,18421481,2072,30019
ENSRNOG00000059430,72403234,72403536,303,30020
ENSRNOG00000059431,127674441,127677211,2771,30021
ENSRNOG00000059432,147687603,147687665,63,30022
ENSRNOG00000059433,120345013,120349717,4705,30023
ENSRNOG00000059434,9488437,9488530,94,30024
ENSRNOG00000059435,69125343,69125413,71,30025
ENSRNOG00000059436,77198560,77198664,105,30026
ENSRNOG00000059437,35697006,35699659,2654,30027
ENSRNOG00000059438,84992289,84992468,180,30028
ENSRNOG00000059439,83852961,83862697,9737,30029
ENSRNOG00000059440,97784560,97785378,819,30030
ENSRNOG00000059441,25007218,25016293,9076,30031
ENSRNOG00000059442,2357028,2367253,10226,30032
ENSRNOG00000059443,78407414,78421024,13611,30033
ENSRNOG00000059444,77837118,77837226,109,30034
ENSRNOG00000059445,31339787,31352906,13120,30035
ENSRNOG00000059446,107757403,107757526,124,30036
ENSRNOG00000059447,85618714,85619188,475,30037
ENSRNOG00000059448,88207124,88208032,909,30038
ENSRNOG00000059449,59151684,59151984,301,30039
ENSRNOG00000059450,81862880,81862943,64,30040
ENSRNOG00000059451,194988806,194988899,94,30041
ENSRNOG00000059452,19839333,19840769,1437,30042
ENSRNOG00000059453,43338166,43357822,19657,30043
ENSRNOG00000059454,56188954,56189508,555,30044
ENSRNOG00000059455,5325977,5330466,4490,30045
ENSRNOG00000059456,49626871,49746272,119402,30046
ENSRNOG00000059457,150492283,150492413,131,30047
ENSRNOG00000059458,8235607,8276394,40788,30048
ENSRNOG00000059459,25339368,25341042,1675,30049
ENSRNOG00000059460,62758758,62761325,2568,30050
ENSRNOG00000059461,57121769,57168610,46842,30051
ENSRNOG00000059462,9121317,9121449,133,30052
ENSRNOG00000059463,189609800,189615366,5567,30053
ENSRNOG00000059464,161559586,161559738,153,30054
ENSRNOG00000059465,34746552,34746678,127,30055
ENSRNOG00000059466,13210874,13212407,1534,30056
ENSRNOG00000059467,27598719,27611811,13093,30057
ENSRNOG00000059468,78975320,78980841,5522,30058
ENSRNOG00000059469,106861676,106864892,3217,30059
ENSRNOG00000059470,82517236,82517527,292,30060
ENSRNOG00000059471,179738551,179738663,113,30061
ENSRNOG00000059472,84528576,84530228,1653,30062
ENSRNOG00000059473,116742683,116742760,78,30063
ENSRNOG00000059474,115024927,115041899,16973,30064
ENSRNOG00000059475,43166370,43171890,5521,30065
ENSRNOG00000059476,124769726,124772604,2879,30066
ENSRNOG00000059477,72214117,72214245,129,30067
ENSRNOG00000059478,16706684,16706751,68,30068
ENSRNOG00000059479,87312203,87421659,109457,30069
ENSRNOG00000059480,143892567,143925633,33067,30070
ENSRNOG00000059481,189356605,189356664,60,30071
ENSRNOG00000059482,40170541,40172426,1886,30072
ENSRNOG00000059483,57104255,57104360,106,30073
ENSRNOG00000059484,83540143,83540274,132,30074
ENSRNOG00000059485,37458452,37493491,35040,30075
ENSRNOG00000059486,118170893,118171028,136,30076
ENSRNOG00000059487,46519431,46519664,234,30077
ENSRNOG00000059488,181031055,181031161,107,30078
ENSRNOG00000059489,71296104,71296416,313,30079
ENSRNOG00000059490,30129455,30129782,328,30080
ENSRNOG00000059491,88699222,88796677,97456,30081
ENSRNOG00000059492,60884761,60894948,10188,30082
ENSRNOG00000059493,117439148,117439951,804,30083
ENSRNOG00000059494,79374335,79450320,75986,30084
ENSRNOG00000059495,9332923,9336227,3305,30085
ENSRNOG00000059496,116721744,116721821,78,30086
ENSRNOG00000059497,112827490,112831002,3513,30087
ENSRNOG00000059498,2667217,2667323,107,30088
ENSRNOG00000059499,88628538,88628660,123,30089
ENSRNOG00000059500,216661080,216663721,2642,30090
ENSRNOG00000059501,896712,897600,889,30091
ENSRNOG00000059502,113926518,113926653,136,30092
ENSRNOG00000059503,189798060,189822197,24138,30093
ENSRNOG00000059504,46649976,46650359,384,30094
ENSRNOG00000059505,208274486,208308876,34391,30095
ENSRNOG00000059506,128177829,128183351,5523,30096
ENSRNOG00000059507,9267122,9326993,59872,30097
ENSRNOG00000059508,4773236,4773300,65,30098
ENSRNOG00000059509,78854972,78855052,81,30099
ENSRNOG00000059510,47721977,47817248,95272,30100
ENSRNOG00000059511,179054816,179054952,137,30101
ENSRNOG00000059512,194014276,194015357,1082,30102
ENSRNOG00000059513,69866069,69879804,13736,30103
ENSRNOG00000059514,113464714,113464835,122,30104
ENSRNOG00000059515,98688989,98812227,123239,30105
ENSRNOG00000059516,11546478,11549260,2783,30106
ENSRNOG00000059517,13466347,13467348,1002,30107
ENSRNOG00000059518,14698807,14705847,7041,30108
ENSRNOG00000059519,101427055,101474890,47836,30109
ENSRNOG00000059520,149264563,149280338,15776,30110
ENSRNOG00000059521,120245405,120245454,50,30111
ENSRNOG00000059522,144607729,144607835,107,30112
ENSRNOG00000059523,61529562,61529660,99,30113
ENSRNOG00000059524,116773579,116773663,85,30114
ENSRNOG00000059525,19498619,19498724,106,30115
ENSRNOG00000059526,59887284,59887410,127,30116
ENSRNOG00000059527,16072175,16072281,107,30117
ENSRNOG00000059528,165570720,165570824,105,30118
ENSRNOG00000059529,41145651,41146501,851,30119
ENSRNOG00000059530,99199409,99199515,107,30120
ENSRNOG00000059531,52947321,52947435,115,30121
ENSRNOG00000059532,146306251,146308014,1764,30122
ENSRNOG00000059533,117815303,117815505,203,30123
ENSRNOG00000059534,40853722,40857405,3684,30124
ENSRNOG00000059535,143869621,143869911,291,30125
ENSRNOG00000059536,39771541,39778911,7371,30126
ENSRNOG00000059537,105178672,105178788,117,30127
ENSRNOG00000059538,162934195,162943981,9787,30128
ENSRNOG00000059539,60072727,60086553,13827,30129
ENSRNOG00000059540,76449081,76452554,3474,30130
ENSRNOG00000059541,75898159,75898266,108,30131
ENSRNOG00000059542,107015384,107017324,1941,30132
ENSRNOG00000059543,86506561,86506667,107,30133
ENSRNOG00000059544,95362195,95383932,21738,30134
ENSRNOG00000059545,140608434,140609067,634,30135
ENSRNOG00000059546,44789374,44835208,45835,30136
ENSRNOG00000059547,177923565,177923659,95,30137
ENSRNOG00000059548,67545559,67545823,265,30138
ENSRNOG00000059549,98619241,98621413,2173,30139
ENSRNOG00000059550,151011319,151029233,17915,30140
ENSRNOG00000059551,54034174,54036068,1895,30141
ENSRNOG00000059552,11154794,11176106,21313,30142
ENSRNOG00000059553,49401691,49401794,104,30143
ENSRNOG00000059554,142300414,142302934,2521,30144
ENSRNOG00000059555,101998508,102018787,20280,30145
ENSRNOG00000059556,103192513,103192644,132,30146
ENSRNOG00000059557,68338858,68338980,123,30147
ENSRNOG00000059558,170075188,170077752,2565,30148
ENSRNOG00000059559,110584317,110584375,59,30149
ENSRNOG00000059560,16326376,16326518,143,30150
ENSRNOG00000059561,82404898,82404999,102,30151
ENSRNOG00000059562,8733927,8734047,121,30152
ENSRNOG00000059563,104901535,104902818,1284,30153
ENSRNOG00000059564,28353093,28353204,112,30154
ENSRNOG00000059565,61970947,61971019,73,30155
ENSRNOG00000059566,198058765,198061499,2735,30156
ENSRNOG00000059567,194974067,194974159,93,30157
ENSRNOG00000059568,58668157,58681747,13591,30158
ENSRNOG00000059569,79173929,79174048,120,30159
ENSRNOG00000059570,43922774,43922884,111,30160
ENSRNOG00000059571,171047745,171047900,156,30161
ENSRNOG00000059572,64092226,64099277,7052,30162
ENSRNOG00000059573,173210277,173210374,98,30163
ENSRNOG00000059574,38348320,38348416,97,30164
ENSRNOG00000059575,250430031,250437022,6992,30165
ENSRNOG00000059576,100233896,100234012,117,30166
ENSRNOG00000059577,12348206,12379526,31321,30167
ENSRNOG00000059578,127590922,127591916,995,30168
ENSRNOG00000059579,22590881,22632071,41191,30169
ENSRNOG00000059580,40965252,40965440,189,30170
ENSRNOG00000059581,118196758,118196895,138,30171
ENSRNOG00000059582,17575758,17582823,7066,30172
ENSRNOG00000059583,110883578,110883893,316,30173
ENSRNOG00000059584,16136780,16136886,107,30174
ENSRNOG00000059585,95711788,95718940,7153,30175
ENSRNOG00000059586,46653035,46653445,411,30176
ENSRNOG00000059587,36483094,36483200,107,30177
ENSRNOG00000059588,68986868,68987147,280,30178
ENSRNOG00000059589,2116094,2201749,85656,30179
ENSRNOG00000059590,73770349,73770519,171,30180
ENSRNOG00000059591,39159331,39159437,107,30181
ENSRNOG00000059592,138903629,138915697,12069,30182
ENSRNOG00000059593,152927718,152932953,5236,30183
ENSRNOG00000059594,264470908,264472437,1530,30184
ENSRNOG00000059595,36628221,36628327,107,30185
ENSRNOG00000059596,97676331,97676618,288,30186
ENSRNOG00000059597,139735024,139735397,374,30187
ENSRNOG00000059598,157768715,157768843,129,30188
ENSRNOG00000059599,9524787,9532596,7810,30189
ENSRNOG00000059600,33092,34853,1762,30190
ENSRNOG00000059601,5055765,5065181,9417,30191
ENSRNOG00000059602,43161564,43163914,2351,30192
ENSRNOG00000059603,58233311,58233421,111,30193
ENSRNOG00000059604,191984773,191986170,1398,30194
ENSRNOG00000059605,140479711,140483693,3983,30195
ENSRNOG00000059606,129489008,129490588,1581,30196
ENSRNOG00000059607,53899880,53899940,61,30197
ENSRNOG00000059608,117145921,117146013,93,30198
ENSRNOG00000059609,96521606,96521682,77,30199
