geneId,id,start_position,end_position,length
ENSG00000281548,57077,19565203,19566839,1637
ENSG00000281550,57078,21735506,21735945,440
ENSG00000281560,57079,2712591,2715237,2647
ENSG00000281566,57080,98573859,98864984,291126
ENSG00000281571,57081,145214851,145215938,1088
ENSG00000281591,57082,190064502,190067864,3363
ENSG00000281593,57083,30362400,30412502,50103
ENSG00000281608,57084,125325350,125367734,42385
ENSG00000281613,57085,112236806,112350094,113289
ENSG00000281627,57086,190087705,190088979,1275
ENSG00000281641,57087,118621001,118858218,237218
ENSG00000281649,57088,37079857,37090507,10651
ENSG00000281652,57089,190071232,190072506,1275
ENSG00000281655,57090,102681310,102683913,2604
ENSG00000281657,57091,128904773,128966001,61229
ENSG00000281664,57092,213924749,213926654,1906
ENSG00000281691,57093,50099603,50100988,1386
ENSG00000281692,57094,163309985,163324530,14546
ENSG00000281696,57095,220200538,220200619,82
ENSG00000281706,57096,27694035,27710222,16188
ENSG00000281708,57097,55657206,55659382,2177
ENSG00000281710,57098,30304321,30304536,216
ENSG00000281720,57099,190067935,190069209,1275
ENSG00000281721,57100,80011077,80028283,17207
ENSG00000281731,57101,118664087,118685341,21255
ENSG00000281732,57102,48538900,48547387,8488
ENSG00000281741,57103,120913151,120914238,1088
ENSG00000281756,57104,31934474,31941724,7251
ENSG00000281769,57105,1045625,1048641,3017
ENSG00000281772,57106,148062154,148062577,424
ENSG00000281778,57107,68861284,68885325,24042
ENSG00000281780,57108,206161841,206161929,89
ENSG00000281808,57109,136726748,136726879,132
ENSG00000281809,57110,1321698,1324022,2325
ENSG00000281825,57111,45605657,45605730,74
ENSG00000281831,57112,29871895,29873783,1889
ENSG00000281832,57113,165987551,165989615,2065
ENSG00000281842,57114,48654444,48654530,87
ENSG00000281849,57115,386980,405579,18600
ENSG00000281852,57116,71697196,71706455,9260
ENSG00000281856,57117,19219143,19222527,3385
ENSG00000281859,57118,44778390,44778458,69
ENSG00000281863,57119,8931495,8931632,138
ENSG00000281880,57120,31826347,31829311,2965
ENSG00000281881,57121,142317620,142318322,703
ENSG00000281883,57122,43883800,44028526,144727
ENSG00000281887,57123,150716668,150743646,26979
ENSG00000281896,57124,128617865,128625905,8041
ENSG00000281899,57125,24321126,24321428,303
ENSG00000281903,57126,14819699,14918552,98854
ENSG00000281904,57127,90365737,90367699,1963
ENSG00000281909,57128,22480439,22484840,4402
ENSG00000281910,57129,58559796,58559931,136
ENSG00000281912,57130,45303910,45305619,1710
ENSG00000281920,57131,65623272,65628424,5153
ENSG00000281937,57132,9197143,9198906,1764
ENSG00000281938,57133,131807143,131994278,187136
ENSG00000281941,57134,9412772,9413522,751
ENSG00000281955,57135,9411701,9412478,778
ENSG00000281958,57136,142788225,142788275,51
ENSG00000281961,57137,1377867,1380307,2441
ENSG00000281969,57138,39818751,39823227,4477
ENSG00000281974,57139,86948677,86949875,1199
ENSG00000281990,57140,106737110,106737547,438
ENSG00000281991,57141,30740381,30744281,3901
ENSG00000282012,57142,24691122,24696003,4882
ENSG00000282021,57143,1758208,1760447,2240
ENSG00000282022,57144,8858143,8915276,57134
ENSG00000282024,57145,16259101,16264553,5453
ENSG00000282033,57146,109758799,109760364,1566
ENSG00000282034,57147,30704067,30745169,41103
ENSG00000282041,57148,35376422,35377261,840
ENSG00000282048,57149,114032393,114034511,2119
ENSG00000282051,57150,197961,200775,2815
ENSG00000282057,57151,85482281,85578250,95970
ENSG00000282059,57152,193239,195595,2357
ENSG00000282080,57153,8014093,8019007,4915
ENSG00000282089,57154,21012559,21012589,31
ENSG00000282097,57155,234709383,234720220,10838
ENSG00000282100,57156,58691106,58693125,2020
ENSG00000282111,57157,229022773,229038274,15502
ENSG00000282121,57158,60139912,60140877,966
ENSG00000282122,57159,106025145,106025630,486
ENSG00000282133,57160,142787630,142787679,50
ENSG00000282137,57161,94062,94974,913
ENSG00000282142,57162,2517898,2529710,11813
ENSG00000282143,57163,16656879,16667524,10646
ENSG00000282160,57164,1373685,1381394,7710
ENSG00000282164,57165,140094894,140100560,5667
ENSG00000282173,57166,142788498,142788547,50
ENSG00000282199,57167,43914433,43923001,8569
ENSG00000282206,57168,195635188,195636301,1114
ENSG00000282218,57169,117318211,117573571,255361
ENSG00000282221,57170,201399633,201401190,1558
ENSG00000282222,57171,9410789,9411545,757
ENSG00000282246,57172,13610047,13655929,45883
ENSG00000282265,57173,215393646,215394418,773
ENSG00000282268,57174,21015048,21015078,31
ENSG00000282277,57175,99685145,99700034,14890
ENSG00000282278,57176,53377839,54295272,917434
ENSG00000282299,57177,9408818,9409571,754
ENSG00000282300,57178,9413816,9414569,754
ENSG00000282301,57179,99684957,99735102,50146
ENSG00000282304,57180,110245591,110285856,40266
ENSG00000282306,57181,9404954,9405731,778
ENSG00000282308,57182,35222174,35222746,573
ENSG00000282317,57183,244731024,244731586,563
ENSG00000282320,57184,142786880,142786927,48
ENSG00000282321,57185,46828117,46828413,297
ENSG00000282327,57186,180201159,180201212,54
ENSG00000282339,57187,200499,201174,676
ENSG00000282358,57188,9406952,9407708,757
ENSG00000282375,57189,738548,740374,1827
ENSG00000282381,57190,65269374,65306238,36865
ENSG00000282386,57191,153964361,153965070,710
ENSG00000282390,57192,1290018,1293002,2985
ENSG00000282393,57193,248551,251571,3021
ENSG00000282408,57194,106451496,106457248,5753
ENSG00000282413,57195,119818866,119819133,268
ENSG00000282416,57196,197310,198066,757
ENSG00000282418,57197,225465021,225473837,8817
ENSG00000282419,57198,124246249,124336862,90614
ENSG00000282420,57199,142787017,142787064,48
ENSG00000282431,57200,142786213,142786224,12
ENSG00000282432,57201,80053428,80053548,121
ENSG00000282440,57202,156305108,156320255,15148
ENSG00000282458,57203,60951,71626,10676
ENSG00000282478,57204,11536406,11541647,5242
ENSG00000282499,57205,142670740,142671244,505
ENSG00000282501,57206,9406025,9406778,754
ENSG00000282502,57207,149463779,149464114,336
ENSG00000282508,57208,198264,239440,41177
ENSG00000282511,57209,75629993,75634057,4065
ENSG00000282520,57210,20005905,20005935,31
ENSG00000282527,57211,97800733,97821884,21152
ENSG00000282535,57212,176896,177913,1018
ENSG00000282542,57213,68403,69178,776
ENSG00000282556,57214,6323554,6324023,470
ENSG00000282564,57215,230426491,230436822,10332
ENSG00000282572,57216,19018,35489,16472
ENSG00000282591,57217,76163,77686,1524
ENSG00000282599,57218,20008402,20008432,31
ENSG00000282600,57219,106728163,106728615,453
ENSG00000282602,57220,35372174,35372621,448
ENSG00000282608,57221,111499429,111503760,4332
ENSG00000282625,57222,35219023,35219283,261
ENSG00000282639,57223,106088122,106088573,452
ENSG00000282651,57224,106107972,106108464,493
ENSG00000282668,57225,9407861,9408638,778
ENSG00000282686,57226,2495522,2499428,3907
ENSG00000282692,57227,1018757,1019704,948
ENSG00000282697,57228,9409748,9410501,754
ENSG00000282718,57229,212916787,212917577,791
ENSG00000282728,57230,101129077,101209591,80515
ENSG00000282732,57231,22215634,22215661,28
ENSG00000282738,57232,36161607,36162926,1320
ENSG00000282740,57233,16739938,16750589,10652
ENSG00000282742,57234,6697861,6698809,949
ENSG00000282757,57235,75693929,75701459,7531
ENSG00000282759,57236,891251,893112,1862
ENSG00000282772,57237,102845761,102854513,8753
ENSG00000282780,57238,142788988,142789040,53
ENSG00000282785,57239,110279606,110285681,6076
ENSG00000282787,57240,125162379,125162971,593
ENSG00000282793,57241,101527581,101528349,769
ENSG00000282798,57242,69167,69972,806
ENSG00000282804,57243,24797373,24809798,12426
ENSG00000282807,57244,71778,72718,941
ENSG00000282815,57245,125320120,125325214,5095
ENSG00000282816,57246,29480220,29481113,894
ENSG00000282826,57247,28580709,28602664,21956
ENSG00000282827,57248,48446846,48467645,20800
ENSG00000282828,57249,49563398,49595122,31725
ENSG00000282831,57250,NA,NA,NA
ENSG00000282834,57251,95203727,95204033,307
ENSG00000282836,57252,196638422,196639497,1076
ENSG00000282840,57253,11668401,11757718,89318
ENSG00000282842,57254,29415264,29416911,1648
ENSG00000282843,57255,17193232,17201733,8502
ENSG00000282849,57256,200478020,200483604,5585
ENSG00000282850,57257,119998087,120000088,2002
ENSG00000282851,57258,17405694,17418904,13211
ENSG00000282852,57259,110256754,110256930,177
ENSG00000282855,57260,127809170,127809477,308
ENSG00000282859,57261,114560961,114561517,557
ENSG00000282860,57262,127571232,127571838,607
ENSG00000282863,57263,78179174,78675109,495936
ENSG00000282864,57264,91485793,91486870,1078
ENSG00000282865,57265,92239835,92241951,2117
ENSG00000282870,57266,29080390,29102761,22372
ENSG00000282872,57267,26164161,26168581,4421
ENSG00000282875,57268,133778258,133778498,241
ENSG00000282876,57269,43590009,43590596,588
ENSG00000282879,57270,56736396,56736590,195
ENSG00000282881,57271,46532166,46533614,1449
ENSG00000282882,57272,9764188,9805073,40886
ENSG00000282885,57273,49861176,49864326,3151
ENSG00000282886,57274,94347234,94347563,330
ENSG00000282887,57275,110472543,110474980,2438
ENSG00000282890,57276,48809340,49419013,609674
ENSG00000282894,57277,29324092,29325049,958
ENSG00000282897,57278,113614589,113617375,2787
ENSG00000282898,57279,79323769,79324852,1084
ENSG00000282904,57280,47463784,47470477,6694
ENSG00000282906,57281,65123667,65141185,17519
ENSG00000282907,57282,568837,576257,7421
ENSG00000282909,57283,18389297,18405046,15750
ENSG00000282911,57284,29448517,29449306,790
ENSG00000282912,57285,75624899,75625188,290
ENSG00000282914,57286,87707579,87750883,43305
ENSG00000282915,57287,72467749,72473304,5556
ENSG00000282916,57288,92914272,92915604,1333
ENSG00000282917,57289,47831385,47896709,65325
ENSG00000282921,57290,29641778,29641976,199
ENSG00000282924,57291,33723356,33763773,40418
ENSG00000282925,57292,127588746,127590710,1965
ENSG00000282927,57293,33484887,33485131,245
ENSG00000282933,57294,119942834,119992810,49977
ENSG00000282935,57295,29410348,29411600,1253
ENSG00000282936,57296,6636780,6640316,3537
ENSG00000282939,57297,142352819,142353358,540
ENSG00000282940,57298,NA,NA,NA
ENSG00000282943,57299,42977463,43171515,194053
ENSG00000282944,57300,130681228,130691691,10464
ENSG00000282946,57301,35528367,35529318,952
ENSG00000282949,57302,29321310,29321666,357
ENSG00000282950,57303,120365993,120368326,2334
ENSG00000282951,57304,40779780,40796943,17164
ENSG00000282952,57305,78538391,78551719,13329
ENSG00000282961,57306,127079874,127092600,12727
ENSG00000282964,57307,102953289,102953835,547
ENSG00000282965,57308,49815,73545,23731
ENSG00000282968,57309,29430723,29432913,2191
ENSG00000282973,57310,33345182,33345396,215
ENSG00000282975,57311,127537937,127540485,2549
ENSG00000282977,57312,53464468,53465057,590
ENSG00000282978,57313,101457241,101457732,492
ENSG00000282980,57314,5512040,5512537,498
ENSG00000282987,57315,21006730,21226305,219576
ENSG00000282988,57316,26195595,26199293,3699
ENSG00000282989,57317,101871830,101872549,720
ENSG00000282993,57318,92658994,92659227,234
ENSG00000282994,57319,190195738,190195978,241
ENSG00000282995,57320,29480147,29497179,17033
ENSG00000282996,57321,28303300,28307658,4359
ENSG00000282997,57322,91994518,91996523,2006
ENSG00000282998,57323,49202126,49451896,249771
ENSG00000283000,57324,34969909,34975578,5670
ENSG00000283001,57325,104520829,104537180,16352
ENSG00000283003,57326,9542045,9614894,72850
ENSG00000283005,57327,29746181,29748090,1910
ENSG00000283010,57328,98829967,98832508,2542
ENSG00000283016,57329,31320224,31320634,411
ENSG00000283020,57330,29878636,29879363,728
ENSG00000283023,57331,12602466,12626642,24177
ENSG00000283025,57332,9805443,9811047,5605
ENSG00000283029,57333,49586579,49586878,300
ENSG00000283031,57334,23667208,23685453,18246
ENSG00000283033,57335,16861146,16864223,3078
ENSG00000283036,57336,44424134,44429529,5396
ENSG00000283039,57337,44137821,44141631,3811
ENSG00000283040,57338,874529,877234,2706
ENSG00000283041,57339,133034607,133035920,1314
ENSG00000283043,57340,60038269,60038586,318
ENSG00000283044,57341,207401691,207416236,14546
ENSG00000283045,57342,44486153,44486815,663
ENSG00000283047,57343,10939388,10961338,21951
ENSG00000283050,57344,119407967,119454638,46672
ENSG00000283051,57345,42777819,42779994,2176
ENSG00000283052,57346,102304355,102463491,159137
ENSG00000283053,57347,90622143,90623611,1469
ENSG00000283057,57348,71777603,71777834,232
ENSG00000283058,57349,50620963,50632993,12031
ENSG00000283061,57350,12704,27234,14531
ENSG00000283063,57351,142349152,142349664,513
ENSG00000283064,57352,26160765,26172802,12038
ENSG00000283065,57353,34015260,34015477,218
ENSG00000283069,57354,29318824,29319579,756
ENSG00000283071,57355,103084210,103090027,5818
ENSG00000283072,57356,22685391,22746107,60717
ENSG00000283073,57357,54142591,54147485,4895
ENSG00000283075,57358,22931537,22931999,463
ENSG00000283076,57359,17514502,17516715,2214
ENSG00000283078,57360,62066830,62068437,1608
ENSG00000283083,57361,10737572,10749586,12015
ENSG00000283084,57362,23485000,23485197,198
ENSG00000283088,57363,52880663,52962768,82106
ENSG00000283093,57364,51681212,51682831,1620
ENSG00000283095,57365,131891640,131895297,3658
ENSG00000283096,57366,78176928,78178186,1259
ENSG00000283097,57367,92446470,92449056,2587
ENSG00000283098,57368,36320753,36656163,335411
ENSG00000283101,57369,79906605,79907856,1252
ENSG00000283103,57370,58310449,58326933,16485
ENSG00000283108,57371,9383581,9407055,23475
ENSG00000283110,57372,33386105,33386349,245
ENSG00000283117,57373,10449820,10779944,330125
ENSG00000283118,57374,144444848,144450450,5603
ENSG00000283122,57375,144004916,144008262,3347
ENSG00000283123,57376,29427400,29427883,484
ENSG00000283125,57377,63207622,63208168,547
ENSG00000283126,57378,54311972,54312048,77
ENSG00000283128,57379,155474256,155644406,170151
ENSG00000283130,57380,88571654,88572312,659
ENSG00000283131,57381,68049706,68050478,773
ENSG00000283132,57382,89622213,89640635,18423
ENSG00000283133,57383,41157175,41157342,168
ENSG00000283136,57384,43023549,43023637,89
ENSG00000283137,57385,21543038,21543920,883
ENSG00000283138,57386,3752518,3757842,5325
ENSG00000283141,57387,129784983,129806971,21989
ENSG00000283142,57388,45137706,45138976,1271
ENSG00000283145,57389,21228760,21229138,379
ENSG00000283146,57390,93594841,93594894,54
ENSG00000283148,57391,58174478,58178374,3897
ENSG00000283149,57392,186581995,186597103,15109
ENSG00000283152,57393,172138808,172138888,81
ENSG00000283154,57394,158962235,159897366,935132
ENSG00000283155,57395,140562443,140592123,29681
ENSG00000283156,57396,56410516,56431548,21033
ENSG00000283157,57397,104699479,104703555,4077
ENSG00000283159,57398,100875033,100875104,72
ENSG00000283160,57399,8186945,8187004,60
ENSG00000283162,57400,38433696,38543880,110185
ENSG00000283164,57401,230924567,230929919,5353
ENSG00000283165,57402,104117418,104117503,86
ENSG00000283166,57403,237941452,237942492,1041
ENSG00000283167,57404,110335525,110348944,13420
ENSG00000283170,57405,101054306,101054381,76
ENSG00000283172,57406,123348034,123348130,97
ENSG00000283174,57407,237940762,237941061,300
ENSG00000283175,57408,187291272,187297933,6662
ENSG00000283176,57409,133515506,133515745,240
ENSG00000283178,57410,71869763,71873295,3533
ENSG00000283180,57411,2445392,2445457,66
ENSG00000283183,57412,577168,584866,7699
ENSG00000283188,57413,74705693,74705747,55
ENSG00000283189,57414,49416777,49429314,12538
ENSG00000283193,57415,113106863,113106955,93
ENSG00000283195,57416,106472791,106473000,210
ENSG00000283196,57417,89542842,89585652,42811
ENSG00000283197,57418,133516184,133516268,85
ENSG00000283198,57419,122568591,122568911,321
ENSG00000283199,57420,113953705,113973997,20293
ENSG00000283200,57421,128008898,128008956,59
ENSG00000283201,57422,23222755,23274221,51467
ENSG00000283202,57423,230584815,230586715,1901
ENSG00000283203,57424,176600980,176601052,73
ENSG00000283204,57425,64525513,64525565,53
ENSG00000283205,57426,87956214,87956883,670
ENSG00000283206,57427,63919449,63919520,72
ENSG00000283207,57428,36426366,36426428,63
ENSG00000283208,57429,76992078,77129589,137512
ENSG00000283209,57430,56803841,56804269,429
ENSG00000283210,57431,10825373,10825443,71
ENSG00000283211,57432,40167392,40171329,3938
ENSG00000283212,57433,45674932,45675008,77
ENSG00000283213,57434,22806289,22813680,7392
ENSG00000283214,57435,89662601,89662977,377
ENSG00000283215,57436,43844878,43852317,7440
ENSG00000283217,57437,43556436,43673393,116958
ENSG00000283218,57438,30298910,30298960,51
ENSG00000283219,57439,17557892,17558045,154
ENSG00000283221,57440,9794637,9805571,10935
ENSG00000283222,57441,64340759,64340839,81
ENSG00000283225,57442,27920526,27920611,86
ENSG00000283227,57443,152947154,152949258,2105
ENSG00000283228,57444,151802651,151973949,171299
ENSG00000283230,57445,57168725,57169074,350
ENSG00000283232,57446,100105754,100140151,34398
ENSG00000283234,57447,21950679,21956871,6193
ENSG00000283235,57448,176173345,176199295,25951
ENSG00000283236,57449,51860242,51863236,2995
ENSG00000283237,57450,30289794,30289890,97
ENSG00000283238,57451,188978093,188978161,69
ENSG00000283239,57452,1763888,1958627,194740
ENSG00000283240,57453,16661766,16788375,126610
ENSG00000283242,57454,76919273,76919360,88
ENSG00000283246,57455,40187792,40193921,6130
ENSG00000283247,57456,45860008,45873082,13075
ENSG00000283249,57457,65843484,65843558,75
ENSG00000283251,57458,49056088,49058761,2674
